votes,user_id,name,average_stars,review_count,type,useful_votes,funny_votes,cool_votes
"{'funny': 3, 'useful': 11, 'cool': 4}",1qw1NflQJvb0WhKn-_hwDQ,Anabel,4.14,15,user,11,3,4
"{'funny': 1, 'useful': 0, 'cool': 0}",6CjZaQ0S6fjLOxGFNkWzEA,Brunilda,1.6,5,user,0,1,0
"{'funny': 9203, 'useful': 9827, 'cool': 8283}",bM2OTIopnFoaQGLxK2PxPg,Danny,3.94,1004,user,9827,9203,8283
"{'funny': 3, 'useful': 3, 'cool': 4}",loygDbAhDXDQbAqKvr8rUQ,Jill,4.0,7,user,3,3,4
"{'funny': 0, 'useful': 3, 'cool': 2}",PTCJOtFcT0Y9nNJ37FV99A,Eric,5.0,5,user,3,0,2
"{'funny': 3, 'useful': 8, 'cool': 4}",NSegQ2rKzytpCoaCzuLUhg,Paul,4.6,6,user,8,3,4
"{'funny': 1, 'useful': 4, 'cool': 2}",m5px5l86OfX_bibsMT4P7w,Rich,3.67,9,user,4,1,2
"{'funny': 0, 'useful': 0, 'cool': 0}",5ha49c2UWztS-sBB-MWeCw,jacqy,5.0,2,user,0,0,0
"{'funny': 1, 'useful': 1, 'cool': 1}",cHV8Ps-J_MYKRYpIpp0ipA,Rosalie,5.0,2,user,1,1,1
"{'funny': 43, 'useful': 174, 'cool': 62}",3ONPPazUH-Q3XblYJIaA1A,Jeff,3.75,142,user,174,43,62
"{'funny': 191, 'useful': 279, 'cool': 206}",45V7-1r79DEG0HbuaKYIlg,Arana,3.85,116,user,279,191,206
"{'funny': 4, 'useful': 5, 'cool': 3}",rEPsHBYyuSVm4W3a8u0Wmg,Paul,5.0,4,user,5,4,3
"{'funny': 38, 'useful': 124, 'cool': 43}",bB_rTyDD-ObbjstwxsVfPA,Boots,3.38,60,user,124,38,43
"{'funny': 1, 'useful': 6, 'cool': 0}",gs5Cj_RVmy5_JQknKISkNQ,Mike,4.0,5,user,6,1,0
"{'funny': 2, 'useful': 6, 'cool': 5}",fGTB8m2vSm4-Rl9sM7UC_w,L,4.2,10,user,6,2,5
"{'funny': 7, 'useful': 11, 'cool': 2}",0oHzVeK6Sy_1dPW_7Dgevg,Brianne,4.25,8,user,11,7,2
"{'funny': 1, 'useful': 18, 'cool': 1}",5ZxB0Xid6wbTbWe62nW7YA,Greg,3.54,13,user,18,1,1
"{'funny': 0, 'useful': 2, 'cool': 0}",ERxT9aOOe2Zp6wF9mBunkA,Adam,5.0,1,user,2,0,0
"{'funny': 0, 'useful': 0, 'cool': 0}",9HtNyGDCC4O7NRPKdmRarA,Jane,3.92,12,user,0,0,0
"{'funny': 8, 'useful': 11, 'cool': 4}",oqy20AAbKISJWSTa_oBJpQ,Jennifer,3.62,8,user,11,8,4
"{'funny': 0, 'useful': 2, 'cool': 0}",E9zMYO4EAlUe7w24s55_qg,Joshua,4.0,2,user,2,0,0
"{'funny': 0, 'useful': 0, 'cool': 0}",eEA6PtfeiwqqFOI2PaSl1w,monika,3.0,2,user,0,0,0
"{'funny': 4, 'useful': 37, 'cool': 20}",UHOFZkgIvb8sn3RSPMXMSQ,Michelle,4.83,24,user,37,4,20
"{'funny': 4, 'useful': 21, 'cool': 2}",Jdip8JA5NA5e4UJgGkvXPw,Beach,3.71,21,user,21,4,2
"{'funny': 0, 'useful': 2, 'cool': 0}",fUQo0lgA2RGWAbU-7IQGwA,Tempe,1.0,5,user,2,0,0
"{'funny': 7, 'useful': 12, 'cool': 1}",mzLOxegMl2yLUkblIaO-1g,Holly,3.0,5,user,12,7,1
"{'funny': 1, 'useful': 2, 'cool': 0}",7-_S5XF3vu7bbvQigz7mZw,Paul,4.6,5,user,2,1,0
"{'funny': 1, 'useful': 5, 'cool': 5}",WlFKpAoyL8mQLHv96p-g0A,Cy,4.14,7,user,5,1,5
"{'funny': 17, 'useful': 50, 'cool': 9}",lk2kaOszLpP7tnVtCJclww,Aaron,3.64,76,user,50,17,9
"{'funny': 4, 'useful': 19, 'cool': 7}",QJu4U3frODrtQyEAgdAhew,Danny,3.44,9,user,19,4,7
"{'funny': 2, 'useful': 2, 'cool': 1}",oDP2A1XFPyxeaGcCpUvX0g,Jill,4.0,1,user,2,2,1
"{'funny': 13, 'useful': 54, 'cool': 40}",dgeIeAaYB2QhU1gNff2fkQ,rien,4.21,63,user,54,13,40
"{'funny': 0, 'useful': 1, 'cool': 0}",ZIrqyyjbgprzsAQ3QDNAXw,Sheila,5.0,2,user,1,0,0
"{'funny': 1, 'useful': 8, 'cool': 2}",6BepcWSuDX5MISnzcOTzVw,Diana,2.33,3,user,8,1,2
"{'funny': 4, 'useful': 4, 'cool': 1}",W5vC0v3xceM7vSFHelj-TQ,Michele,4.12,8,user,4,4,1
"{'funny': 0, 'useful': 1, 'cool': 0}",NIBSHb4817EFRGMMrKQo2A,Natasha,4.0,3,user,1,0,0
"{'funny': 0, 'useful': 3, 'cool': 0}",XTGmk4xvly7ewj5O9z0ccw,Edris,1.0,2,user,3,0,0
"{'funny': 1, 'useful': 6, 'cool': 1}",8WeWUYcdMOGyZaYMSxiSmw,Andrea,3.79,15,user,6,1,1
"{'funny': 0, 'useful': 13, 'cool': 1}",9OsD0gC4-jDkXeDHhexHGw,Amy,3.9,10,user,13,0,1
"{'funny': 14, 'useful': 33, 'cool': 18}",wrcTcwdC9WagZab3t2_Qbg,Kelli,4.31,13,user,33,14,18
"{'funny': 0, 'useful': 0, 'cool': 0}",0lxRYI77ktM7alweS4vijA,Kirk,5.0,1,user,0,0,0
"{'funny': 178, 'useful': 238, 'cool': 161}",Pep9i7UV_xGX-o37tZbezA,Wen-Wen,3.97,176,user,238,178,161
"{'funny': 2, 'useful': 0, 'cool': 0}",ZXljl8TwXYukERkgCIDhPA,Deborah,4.67,3,user,0,2,0
"{'funny': 2, 'useful': 3, 'cool': 1}",eZNwg54oAWWRFmT8SWtifQ,Ben,1.0,2,user,3,2,1
"{'funny': 50, 'useful': 255, 'cool': 70}",zrO1ENicvYdPsQk8ykJOkg,Jason,3.41,279,user,255,50,70
"{'funny': 4, 'useful': 8, 'cool': 0}",p4XKBHme-hrSHP8zY9IZhw,Tom,3.0,2,user,8,4,0
"{'funny': 0, 'useful': 0, 'cool': 0}",4umXLvClyQGohZWrSAZN5g,Ashlee,5.0,1,user,0,0,0
"{'funny': 0, 'useful': 5, 'cool': 1}",Q0tvHsHp4FjO8hDWNHAGJA,Jennifer,4.0,4,user,5,0,1
"{'funny': 0, 'useful': 0, 'cool': 0}",axrhzW-tTLU_iWO-U0y6Jg,Jared,5.0,1,user,0,0,0
"{'funny': 1, 'useful': 4, 'cool': 1}",yqipY7MD65WjeozJwoacow,Tasty,2.29,7,user,4,1,1
"{'funny': 1, 'useful': 1, 'cool': 1}",satNFPsGiRww2nOLdmHs-Q,John,5.0,1,user,1,1,1
"{'funny': 2, 'useful': 5, 'cool': 1}",Lt2LABezAbpaFGUWBTp_Ow,Tish,4.14,7,user,5,2,1
"{'funny': 0, 'useful': 2, 'cool': 2}",nF98Wf6ytap7wl58D3oJwA,Sharon,3.0,2,user,2,0,2
"{'funny': 1, 'useful': 6, 'cool': 3}",lY-pMvms05_Cp4-Jv2T70A,Scott,3.6,5,user,6,1,3
"{'funny': 0, 'useful': 3, 'cool': 2}",Dv_DpVvdOoKOWzlYKjGzEg,Jeanette,3.6,5,user,3,0,2
"{'funny': 0, 'useful': 1, 'cool': 0}",7G2ARBNwPrb31caveDvr2g,Carlos,3.4,5,user,1,0,0
"{'funny': 32, 'useful': 93, 'cool': 34}",eGAfB-vUSAMp2UFgpDwPjw,laura,3.27,104,user,93,32,34
"{'funny': 21, 'useful': 62, 'cool': 13}",xV59HB14hq4XTecr3dFibw,Nicole,3.48,23,user,62,21,13
"{'funny': 2, 'useful': 37, 'cool': 7}",RE_h-saaso1RXQNGKG-Raw,Sarah,3.83,25,user,37,2,7
"{'funny': 0, 'useful': 0, 'cool': 0}",l2tuSyXiYTiVBi-7pMnrYg,Adan,1.0,1,user,0,0,0
"{'funny': 0, 'useful': 1, 'cool': 0}",XlWv1MzdznOMckEWx97ZMw,Emily,5.0,3,user,1,0,0
"{'funny': 0, 'useful': 1, 'cool': 0}",XTxCH6ZctkyqNs9jR-uWbw,Gloria,5.0,1,user,1,0,0
"{'funny': 31, 'useful': 70, 'cool': 38}",YpoJfcupG358FRkif09m2g,Brad,3.66,44,user,70,31,38
"{'funny': 2544, 'useful': 2631, 'cool': 2638}",_QHDTunNfbvtdbv_JqQD4Q,William,3.97,153,user,2631,2544,2638
"{'funny': 0, 'useful': 1, 'cool': 0}",rw74T4O2lLaL3smldcl3Ew,syed,5.0,1,user,1,0,0
"{'funny': 0, 'useful': 1, 'cool': 0}",aaZbN3eBB7GgDHOM-Bafdw,Michelle,5.0,1,user,1,0,0
"{'funny': 0, 'useful': 0, 'cool': 0}",vd03VQE8MLvpO4oBxly35w,Sid,4.0,1,user,0,0,0
"{'funny': 3, 'useful': 14, 'cool': 2}",ABzRuXS-K1dXPEC7uO4vRg,Anonymous,3.0,10,user,14,3,2
"{'funny': 1, 'useful': 0, 'cool': 0}",4VjzytQbNQB1LBoV1qg_CQ,Meghan,4.8,5,user,0,1,0
"{'funny': 1, 'useful': 4, 'cool': 4}",zvjtYW8LM52_xz_BZM2p6Q,Trevor,5.0,4,user,4,1,4
"{'funny': 1, 'useful': 2, 'cool': 1}",LWYK6T_XOGSWRcLceOtEgg,Yanne,5.0,2,user,2,1,1
"{'funny': 0, 'useful': 3, 'cool': 1}",9Y5Sk4iKWv42MWhTGKAxow,Daniel,4.67,3,user,3,0,1
"{'funny': 1, 'useful': 7, 'cool': 3}",bkaMd3Fk8a7yT4tkthHDbA,Sarah,4.4,10,user,7,1,3
"{'funny': 0, 'useful': 2, 'cool': 1}",1AHhxZ83FMw6fW6l8TD9HQ,Alba,5.0,2,user,2,0,1
"{'funny': 4, 'useful': 11, 'cool': 6}",GbGlkDZB21yRx1wox9XuIw,Scott,3.88,8,user,11,4,6
"{'funny': 57, 'useful': 144, 'cool': 76}",SzUF6q8ZNrTGzh_3naMTiQ,Lillian,3.64,135,user,144,57,76
"{'funny': 0, 'useful': 0, 'cool': 0}",UgqU9H-61CzeSU6-_muVOA,Jaime,5.0,1,user,0,0,0
"{'funny': 41, 'useful': 144, 'cool': 60}",25d_nPQhZW2sWRuNlW9y7A,Jay,3.14,77,user,144,41,60
"{'funny': 0, 'useful': 1, 'cool': 0}",ZSlQv3o996LblxB5mKIgvQ,Judith,4.4,5,user,1,0,0
"{'funny': 0, 'useful': 1, 'cool': 0}",Ypq3AARTlrXrlozlv2oMdg,Angela,4.0,1,user,1,0,0
"{'funny': 5, 'useful': 27, 'cool': 5}",wnco1dk0ig6OosS09AY_XQ,Brooke,4.05,37,user,27,5,5
"{'funny': 9, 'useful': 30, 'cool': 8}",G-Bgxc4Zg9Y51MqgsAp1fw,Jordan,4.22,18,user,30,9,8
"{'funny': 0, 'useful': 3, 'cool': 1}",Ixk1kK1y5p9Ej5odQrL2VA,Melissa,1.0,1,user,3,0,1
"{'funny': 56, 'useful': 89, 'cool': 57}",xGa5tVUwGk5cy6YUZG0wbA,Joshua,3.87,106,user,89,56,57
"{'funny': 1, 'useful': 2, 'cool': 1}",VOf-qrpRjefMT_7ftpD7_g,Donald,3.0,2,user,2,1,1
"{'funny': 1, 'useful': 5, 'cool': 0}",X5anjvn1pt-HrQsHYitm3w,Andy,1.0,2,user,5,1,0
"{'funny': 0, 'useful': 4, 'cool': 0}",EYiIEboBOKGmso_2oZ22_w,Jane,3.88,8,user,4,0,0
"{'funny': 6, 'useful': 29, 'cool': 15}",WgPGywJp0pKS-ncbvm4M8A,LISA,4.14,28,user,29,6,15
"{'funny': 3, 'useful': 20, 'cool': 2}",OgWNZVQdRrW624M8xWjvAw,C,3.87,31,user,20,3,2
"{'funny': 0, 'useful': 2, 'cool': 1}",zVT6q6p5Psi9UPzbfkolpA,Sara,4.0,1,user,2,0,1
"{'funny': 1, 'useful': 2, 'cool': 0}",ko_eZrcFZfVL7tX3nQqukA,Austin,4.0,3,user,2,1,0
"{'funny': 22, 'useful': 3, 'cool': 8}",2PBL103IGPyPcKJEgJ07GQ,Joe,2.86,7,user,3,22,8
"{'funny': 49, 'useful': 168, 'cool': 42}",1lyTr0o7H_JcQShFI1UmsQ,Mark,3.18,101,user,168,49,42
"{'funny': 0, 'useful': 7, 'cool': 3}",U6zprHF6-DDWE6LIxSs9rg,Josh,4.11,18,user,7,0,3
"{'funny': 1, 'useful': 1, 'cool': 0}",4byMIQZB9wBzJhdNeIkr0A,Sergio,3.0,1,user,1,1,0
"{'funny': 4, 'useful': 12, 'cool': 5}",ZJ6MUaj6z5Hgtnxzu-QG5A,Tommy,3.5,14,user,12,4,5
"{'funny': 10, 'useful': 43, 'cool': 12}",5je-Jg8tq5BWxJtDBmTK2Q,Cameron,3.86,21,user,43,10,12
"{'funny': 0, 'useful': 1, 'cool': 0}",R60n3rYao3fnTY7kZbJsQg,Chi,5.0,1,user,1,0,0
"{'funny': 3, 'useful': 5, 'cool': 2}",iemswP_ZAZbpjlEJdGlQHQ,francine,3.0,6,user,5,3,2
"{'funny': 1, 'useful': 1, 'cool': 1}",_1yFoz-elOrMbGAvYeVegA,Larry,1.0,3,user,1,1,1
"{'funny': 39, 'useful': 59, 'cool': 45}",p-98CTogkHNHqfd04LDavQ,Krystal,3.59,143,user,59,39,45
"{'funny': 0, 'useful': 0, 'cool': 0}",gDdlPQfrnLT1NNJqXPVLQQ,Andrea,5.0,1,user,0,0,0
"{'funny': 0, 'useful': 5, 'cool': 2}",XSlG_o1Sslj8VflRPnXQbg,A,3.0,6,user,5,0,2
"{'funny': 4, 'useful': 3, 'cool': 0}",6qe6uL2osMLzXYTLNsHlRg,Beth,1.33,3,user,3,4,0
"{'funny': 0, 'useful': 0, 'cool': 0}",TsBWnP4YujTyCtr1DiIjug,Jordan,4.0,2,user,0,0,0
"{'funny': 2, 'useful': 1, 'cool': 0}",BkzmIfN8D-cS7e6sp9KVjw,Lindsay,4.29,7,user,1,2,0
"{'funny': 0, 'useful': 1, 'cool': 0}",Zxd9aIGP1vhxHZLhQyzcbw,Janie,5.0,2,user,1,0,0
"{'funny': 8, 'useful': 41, 'cool': 6}",Qv1pqTSLvwZf0_0_9ubMzw,Andy,2.89,18,user,41,8,6
"{'funny': 1, 'useful': 6, 'cool': 0}",r8SH58gj896ATqi-EM9mww,Steve,3.62,8,user,6,1,0
"{'funny': 1, 'useful': 42, 'cool': 5}",IQQFUtYwV6bxTHjYcH8BYg,Anatoli,4.05,86,user,42,1,5
"{'funny': 1549, 'useful': 2068, 'cool': 1807}",kuEKOd7JEnDun43SUsjJ7w,Anna,3.94,314,user,2068,1549,1807
"{'funny': 2, 'useful': 1, 'cool': 0}",BHKXflq6SbSynqBPvnvsvg,Melanie,5.0,4,user,1,2,0
"{'funny': 43, 'useful': 59, 'cool': 22}",iey5JDBaCXQskzHHPQ7qAw,Dan,3.9,40,user,59,43,22
"{'funny': 30, 'useful': 68, 'cool': 20}",xeruRvQ1VsOqOwv4wgHCNg,Josue,3.29,132,user,68,30,20
"{'funny': 0, 'useful': 1, 'cool': 0}",l1_nogkuHVGDRoTGXgs1fg,Steve,2.0,1,user,1,0,0
"{'funny': 0, 'useful': 5, 'cool': 0}",NVUGKRqu9em0ybNc8liJGg,Thomas,1.67,5,user,5,0,0
"{'funny': 2, 'useful': 18, 'cool': 2}",APfyUI-KCL9R_kfrPQ2ukA,Roger,2.3,23,user,18,2,2
"{'funny': 11, 'useful': 70, 'cool': 15}",GysTKdBLUo9QsnXNMTQzUw,Wayne,3.71,129,user,70,11,15
"{'funny': 1, 'useful': 10, 'cool': 1}",xh6AV9FQ2vAXR5U8h4KPfg,Courtney,2.5,2,user,10,1,1
"{'funny': 0, 'useful': 2, 'cool': 0}",Icx6jJhBpVZKC5r-H84iuQ,Bill,1.0,1,user,2,0,0
"{'funny': 0, 'useful': 1, 'cool': 2}",WX_RVBBskQDCN90EFhYaxQ,mona,4.5,4,user,1,0,2
"{'funny': 12, 'useful': 34, 'cool': 16}",Ku_NR6HjGnmx8axWiR4UNA,Vince,3.86,31,user,34,12,16
"{'funny': 3, 'useful': 6, 'cool': 3}",i7OFr4wVNsuGVFCIXw0WHw,Christian,3.0,3,user,6,3,3
"{'funny': 15, 'useful': 33, 'cool': 22}",SNxzossdwA_aeAHFca4SCA,Van,3.59,29,user,33,15,22
"{'funny': 0, 'useful': 0, 'cool': 0}",CXrPzNwG4zPC6Y3WSTLA9Q,Patricia,5.0,1,user,0,0,0
"{'funny': 0, 'useful': 8, 'cool': 0}",hFLI_Z9JYEcKdLf8w-IVkA,Nancy,1.0,2,user,8,0,0
"{'funny': 21, 'useful': 65, 'cool': 18}",Ud43DdZ6PibSYEtsi18F4A,Carol,3.24,62,user,65,21,18
"{'funny': 401, 'useful': 544, 'cool': 376}",qrpmVDaG61koJH8Taiw_Ug,Karla,4.24,414,user,544,401,376
"{'funny': 1, 'useful': 1, 'cool': 0}",L9FPHmWQfyYO2LUfNMcnXQ,Lacey,2.67,3,user,1,1,0
"{'funny': 0, 'useful': 4, 'cool': 0}",KnKLN1a2ADfa973DV4lcRA,David,3.33,17,user,4,0,0
"{'funny': 3, 'useful': 4, 'cool': 1}",Fehmd8fhYJfS9k4KrD876w,Christian,5.0,4,user,4,3,1
"{'funny': 0, 'useful': 3, 'cool': 0}",DGYLAEsJEH48PerpGFNqYg,Courtney,5.0,2,user,3,0,0
"{'funny': 6, 'useful': 11, 'cool': 7}",ISEQed-POiQLUirMmhdizw,Erin,3.67,9,user,11,6,7
"{'funny': 8, 'useful': 41, 'cool': 11}",4AbDNDzebPpUPOJhh24-Eg,Jennifer,4.11,63,user,41,8,11
"{'funny': 1, 'useful': 14, 'cool': 3}",Ck86XwgTDoEvuS3u1Hogvw,April,4.0,8,user,14,1,3
"{'funny': 0, 'useful': 1, 'cool': 0}",EO0zHt5wb2OOaSYRQHulgg,Alexandra,3.0,1,user,1,0,0
"{'funny': 0, 'useful': 7, 'cool': 3}",Zq_YuMfMNcQdpxi-Wf9OXw,Joe,3.7,12,user,7,0,3
"{'funny': 71, 'useful': 70, 'cool': 26}",yIYQewxT56mvIDLuBm7k9Q,Andy,3.5,32,user,70,71,26
"{'funny': 0, 'useful': 0, 'cool': 1}",zCl3T8KazVlTGN6ONCtEMA,Brenda,5.0,2,user,0,0,1
"{'funny': 234, 'useful': 322, 'cool': 240}",v8vNquA6KmUUfoJG_2Bozw,Jessica,3.73,166,user,322,234,240
"{'funny': 8, 'useful': 39, 'cool': 18}",oC65YT5_3LHx2PyU4aMnEw,Curtis,3.99,87,user,39,8,18
"{'funny': 36, 'useful': 163, 'cool': 53}",bMFSEta1Ju31P1EnssuUug,Erick,3.68,122,user,163,36,53
"{'funny': 369, 'useful': 528, 'cool': 168}",yvH0VHc9Uo7wxZ0vZELwEw,Lee,2.87,255,user,528,369,168
"{'funny': 32, 'useful': 27, 'cool': 18}",2SNLR7_mb5DI8nSU1C-pyA,Sebastian,1.0,5,user,27,32,18
"{'funny': 1, 'useful': 3, 'cool': 1}",vduchDXXbnTfxjXKIAyquQ,Candice,3.94,19,user,3,1,1
"{'funny': 0, 'useful': 0, 'cool': 0}",kmBsZuFqf9m5y9oG8WDCzw,Jeanette,5.0,1,user,0,0,0
"{'funny': 400, 'useful': 516, 'cool': 453}",1ylYrKcGNA8MDkhNBTjHMA,Brad,4.07,112,user,516,400,453
"{'funny': 2, 'useful': 2, 'cool': 2}",zYaD3s_-6WkG1C10vyDvzA,Shawna,4.33,3,user,2,2,2
"{'funny': 13, 'useful': 70, 'cool': 6}",iIOkFCqT5A2o9GwFTqUCTA,Angus,1.71,7,user,70,13,6
"{'funny': 2, 'useful': 26, 'cool': 15}",LAyhoxf90n_QEF-5TxjJDg,Annonymous,3.64,14,user,26,2,15
"{'funny': 0, 'useful': 3, 'cool': 0}",akBQMWaHvWNeU0cyzXoUNw,Amanda,1.0,1,user,3,0,0
"{'funny': 0, 'useful': 3, 'cool': 0}",uiVW00mc0ybFkztb74eZ6w,Randy,3.73,11,user,3,0,0
"{'funny': 0, 'useful': 1, 'cool': 0}",fZZdyYli_KbUwIVbsJSvVQ,Heather,1.0,1,user,1,0,0
"{'funny': 0, 'useful': 0, 'cool': 0}",0RZSqKUsqnAUGfl4dwZk4Q,Nona,3.0,1,user,0,0,0
"{'funny': 24, 'useful': 51, 'cool': 37}",XuIIdgyXMEYXTO46bDymSA,Mark,4.15,46,user,51,24,37
"{'funny': 2, 'useful': 1, 'cool': 2}",bCFOfm0WqzIoFIwPE6QIng,Kurt,3.82,11,user,1,2,2
"{'funny': 6, 'useful': 19, 'cool': 5}",GTwQbLJ24S7z67k1bdfMwg,Mike,3.18,24,user,19,6,5
"{'funny': 1, 'useful': 7, 'cool': 0}",zKOKtdCytj3wRoh3omSw8g,Jeff,3.0,4,user,7,1,0
"{'funny': 0, 'useful': 2, 'cool': 0}",jL71CzhinDWi11WvOju0tA,Rob,2.5,2,user,2,0,0
"{'funny': 15, 'useful': 51, 'cool': 19}",TfaTfDdqmc6cf_MAUBJUQQ,Cole,3.98,43,user,51,15,19
"{'funny': 0, 'useful': 1, 'cool': 0}",a8KHUx5EqQSi1Zx-2o7n-g,k,2.33,3,user,1,0,0
"{'funny': 3, 'useful': 29, 'cool': 13}",zYgSDyEHVcMLRL1LLms7IA,Jeff,3.83,35,user,29,3,13
"{'funny': 0, 'useful': 1, 'cool': 1}",ZirtwB_QHFUGX_7x02jf5Q,Victoria,4.67,3,user,1,0,1
"{'funny': 0, 'useful': 0, 'cool': 0}",keqLfDj6y8ItRdwOTCFcnA,Barbara,1.0,1,user,0,0,0
"{'funny': 2, 'useful': 41, 'cool': 10}",Fd9bs-5Yjd2t2Ro5N63n9Q,Albert,3.81,36,user,41,2,10
"{'funny': 1, 'useful': 2, 'cool': 0}",3i1vFYhnSAT0buHhAWVqBA,Joanna,5.0,1,user,2,1,0
"{'funny': 2, 'useful': 3, 'cool': 2}",F7l9vPud40BV8BXRBfZCuA,Smarmorine,4.33,3,user,3,2,2
"{'funny': 1, 'useful': 3, 'cool': 0}",1mb8OIEd4BlP51yDvb5rvg,Meher,3.5,8,user,3,1,0
"{'funny': 0, 'useful': 4, 'cool': 0}",rEDh31c70DZ_pN7t85JXWw,Vicenta,4.5,2,user,4,0,0
"{'funny': 1, 'useful': 1, 'cool': 1}",5ReFxjOmyze9Sgsp4BlePw,Kimberly,5.0,1,user,1,1,1
"{'funny': 0, 'useful': 0, 'cool': 0}",g93lRwsWYhzheX5px11sxQ,Cooper,1.0,1,user,0,0,0
"{'funny': 7, 'useful': 19, 'cool': 4}",dcaWy4QA9F3KlqAs_n4WdQ,Ayren,3.62,21,user,19,7,4
"{'funny': 0, 'useful': 3, 'cool': 3}",mYejRaT_t0fKRbiznU-vaA,Olga,4.75,12,user,3,0,3
"{'funny': 1, 'useful': 5, 'cool': 2}",VqfNXdjwQOlp_9GZm93vOw,Kathy,3.0,2,user,5,1,2
"{'funny': 1, 'useful': 7, 'cool': 1}",lyEs5x9hvzlaYeygYzBO7g,Aaron,4.83,14,user,7,1,1
"{'funny': 0, 'useful': 1, 'cool': 0}",5SRb-S02yBaGPgKUpG82Yw,xcv,1.0,1,user,1,0,0
"{'funny': 63, 'useful': 62, 'cool': 62}",ZVEczpUvryy8aAHVn5y05g,Michael,3.79,56,user,62,63,62
"{'funny': 0, 'useful': 3, 'cool': 1}",Y0lD8cW2zqVrykio5T2Ocw,Lynn,5.0,3,user,3,0,1
"{'funny': 28, 'useful': 182, 'cool': 47}",ASTxfFjiShELIIj7plbarw,Mike,3.52,139,user,182,28,47
"{'funny': 0, 'useful': 0, 'cool': 0}",FeCcy4aeIiAUnim_kyWqZw,Ali,5.0,1,user,0,0,0
"{'funny': 1, 'useful': 12, 'cool': 3}",2LdmDvRyrXgFsVL1KoRfRA,Donna,4.29,14,user,12,1,3
"{'funny': 1, 'useful': 13, 'cool': 1}",bX61-VTNmVnRuNY07MOM0Q,L,3.19,16,user,13,1,1
"{'funny': 2700, 'useful': 3799, 'cool': 3703}",6Y5cVScAQzRYF826jbjLzQ,Bill,3.51,792,user,3799,2700,3703
"{'funny': 7, 'useful': 25, 'cool': 7}",blSYLD1Z2OZdUDh1pqHPhw,ashley,4.0,22,user,25,7,7
"{'funny': 31, 'useful': 31, 'cool': 17}",c0jw3VjsUoCxaap08DhO0Q,SOUPERMAN,3.55,93,user,31,31,17
"{'funny': 2, 'useful': 13, 'cool': 11}",36qYhoTEx_XxY4d_L-O_-Q,Libby,4.05,22,user,13,2,11
"{'funny': 2, 'useful': 1, 'cool': 1}",5CqD_efRdiw_lDiTGMZEkA,Jennifer,5.0,1,user,1,2,1
"{'funny': 5, 'useful': 20, 'cool': 5}",cq2Vu3g1auTQ4nlNOVjegA,Jess,3.27,48,user,20,5,5
"{'funny': 3, 'useful': 18, 'cool': 10}",eUNvVsHhB1_2NFHRCBeGEw,Kathee,2.62,13,user,18,3,10
"{'funny': 0, 'useful': 4, 'cool': 1}",Qpr3kzCGlQTX952vwvP0mQ,Yvette,5.0,2,user,4,0,1
"{'funny': 0, 'useful': 0, 'cool': 0}",9zNHEKKwEwVOZ4xSNXN_Dw,Sandy,4.0,3,user,0,0,0
"{'funny': 140, 'useful': 357, 'cool': 289}",3GuWjAJOPNCRxK2_0rEoBQ,Beth,3.76,291,user,357,140,289
"{'funny': 16, 'useful': 98, 'cool': 47}",YezFOG7KeGgZBF5HzU7wbA,Debbie,3.67,69,user,98,16,47
"{'funny': 0, 'useful': 1, 'cool': 0}",EGwQ-5SIgeqL5b4204eokA,Jean,4.67,4,user,1,0,0
"{'funny': 54, 'useful': 143, 'cool': 97}",iAUOGnPA0tZJ0SZdbT7q_g,Joanne,4.19,138,user,143,54,97
"{'funny': 0, 'useful': 1, 'cool': 1}",dv4DWZM5KXWa7URS93DXyw,Joe,4.0,1,user,1,0,1
"{'funny': 7, 'useful': 2, 'cool': 2}",SbKPXyAmK50GakluySq41Q,Tyler,5.0,3,user,2,7,2
"{'funny': 0, 'useful': 1, 'cool': 0}",dLMwaI3kr8ORtUO3iCEpkQ,Mary,4.0,2,user,1,0,0
"{'funny': 0, 'useful': 1, 'cool': 1}",1baNWhQuHP6nUpy7AcpLsw,Michelle,4.75,6,user,1,0,1
"{'funny': 0, 'useful': 10, 'cool': 0}",DDuIkpTGU51z5VkfBnbqzA,Aaron,4.0,5,user,10,0,0
"{'funny': 1, 'useful': 1, 'cool': 0}",SI4Apv9Gm-UvlGPBxSOj8Q,Manish,5.0,2,user,1,1,0
"{'funny': 10, 'useful': 18, 'cool': 4}",FcuXqhefEzNadopA2l0Bvg,Matt,3.93,14,user,18,10,4
"{'funny': 0, 'useful': 1, 'cool': 0}",JWZtagMAm3nubiv7Dy6rmA,Amanda,2.0,2,user,1,0,0
"{'funny': 4, 'useful': 20, 'cool': 4}",iKhPsmrKUZmNLvJxbAtWmw,Tony,2.83,6,user,20,4,4
"{'funny': 18, 'useful': 82, 'cool': 28}",ZRQdOIIhzrzE6sc3emgM-Q,Ron,4.3,71,user,82,18,28
"{'funny': 0, 'useful': 0, 'cool': 0}",uPNbbboCy05Dj_2AV854ZA,Steve,1.0,1,user,0,0,0
"{'funny': 13, 'useful': 21, 'cool': 12}",5C9zb8R5qWC9sIpDdsyn_g,Ben,3.94,31,user,21,13,12
"{'funny': 6, 'useful': 61, 'cool': 10}",RYIcW3TskNcX13YVFfha2w,The,3.75,107,user,61,6,10
"{'funny': 2, 'useful': 0, 'cool': 0}",0a2KyEL0d3Yb1V6aivbIuQ,Paul,5.0,2,user,0,2,0
